,ID,h,j,v,z,label
1786,GDS_deep2_7841,4312.26965042,3884.4586219,1470.71337109,1519.58602264,irregular
1787,GDS_deep2_7842,1672.60941426,1689.78409021,394.037076381,700.454107364,disk
1788,GDS_deep2_7843,1265.69009407,976.578897526,120.800315697,200.467201612,pointsource
1789,GDS_deep2_7845,432.037986348,520.352033939,410.798794134,326.823541077,irregular
1790,GDS_deep2_7846,496.891059045,520.885586417,253.213880544,318.896061832,spheroid
1791,GDS_deep2_7849,615.525891851,814.868402176,682.180342993,644.524986981,irregular
1793,GDS_deep2_7853,323.242571182,413.977449358,373.603899169,267.339856141,irregular
1794,GDS_deep2_7856,238.553926769,223.77375362,182.517393116,192.395357343,irregular
1795,GDS_deep2_7861,572.892340224,417.914993328,161.246333239,162.516639003,spheroid
1796,GDS_deep2_7868,24303.6988365,22571.6678209,4910.30927712,10074.9294058,spheroid
1797,GDS_deep2_7869,1047.40061124,885.282821448,374.431550636,404.541681161,irregular
1798,GDS_deep2_7871,956.469784283,936.898474934,687.802846753,459.851436882,disk
1799,GDS_deep2_7872,1298.2785017,1517.62004353,915.329107337,1057.95814768,disk
1800,GDS_deep2_7873,1691.66959222,1538.62576053,148.955843211,332.215152412,spheroid
1801,GDS_deep2_7875,3056.76055736,2357.00034615,884.576772382,884.403654074,disk
1802,GDS_deep2_7876,28201.9561046,26427.6223064,5616.60503262,11339.9473069,spheroid
1804,GDS_deep2_7883,1151.905379,1237.27999349,736.619133152,797.221273505,disk
1805,GDS_deep2_7886,121593.747886,139662.849962,22559.9760319,57589.4989834,pointsource
1806,GDS_deep2_7887,485.05994592,480.056591259,436.828965951,261.723439807,disk
1807,GDS_deep2_7891,749.434860541,707.250695652,476.673911812,309.459796916,spheroid
1808,GDS_deep2_7894,647.146440042,618.136076674,359.222834072,318.110165087,disk
1809,GDS_deep2_7897,2772.57720173,2306.2992454,175.627983005,392.833011015,spheroid
1810,GDS_deep2_7904,808.353628055,1018.18646291,1039.39836302,740.900337001,disk
1811,GDS_deep2_7905,820.841136553,696.69236338,277.550279528,251.825064553,spheroid
1812,GDS_deep2_7907,1109.24359523,1676.25757412,1386.88264136,760.194093655,irregular
1813,GDS_deep2_7908,824.04664714,841.60054835,407.015590706,518.489064009,disk
1814,GDS_deep2_7917,1026.29234903,926.055772945,215.927747601,434.901228542,disk
1816,GDS_deep2_7925,644.917501287,678.724052566,691.684742445,511.106489533,disk
1817,GDS_deep2_7926,332.152137885,369.93906718,251.45434342,212.675036895,irregular
1818,GDS_deep2_7928,2551.68833134,3072.91493977,2451.56882346,1855.44203834,disk
1819,GDS_deep2_7929,658.866079756,800.161166087,796.973772324,582.751557476,disk
1820,GDS_deep2_7935,13115.8419178,12344.994924,3957.49712626,5823.89905422,spheroid
1821,GDS_deep2_7937,470.354774563,530.033098204,291.620196719,376.173517905,disk
1822,GDS_deep2_7938,534.289558489,557.418748238,370.185089028,393.146802957,disk
1823,GDS_deep2_7940,405.215398711,391.408622659,267.405788059,271.18449604,irregular
1824,GDS_deep2_7943,2831.18669786,3480.81265119,75.2775812112,720.875991941,pointsource
1825,GDS_deep2_7946,1498.4406789,1844.86853602,1362.28425714,1195.24766426,disk
1826,GDS_deep2_7947,541.764091688,647.911082986,507.267954689,437.519196429,spheroid
1827,GDS_deep2_7949,1360.36642657,1163.10405797,454.170841799,627.793581162,disk
1828,GDS_deep2_7950,6544.59630101,6149.12644105,3046.48536368,3366.84415412,disk
1829,GDS_deep2_7955,538.218368783,474.68427204,298.120676931,231.967989769,irregular
1830,GDS_deep2_7962,5480.86547166,4642.30785685,704.362458493,1614.91841796,spheroid
1831,GDS_deep2_7965,2317.07584724,2877.90362828,1487.01208583,987.335606966,irregular
1832,GDS_deep2_7966,372.65612698,401.727415499,243.449145604,179.43094261,spheroid
1833,GDS_deep2_7967,558.256675372,683.981499417,473.823031824,383.096611166,disk
1834,GDS_deep2_7971,363.05833577,444.71597801,289.969417252,174.094052635,pointsource
1835,GDS_deep2_7972,1526.2186132,1701.13841614,1206.42677431,1057.5191848,disk
1836,GDS_deep2_7976,1351.8511299,1443.68740256,947.327443735,950.413530302,disk
1837,GDS_deep2_7987,363.348144455,378.147736363,309.555504144,336.439114516,disk
1838,GDS_deep2_7990,811.730115304,924.678637402,522.528567677,599.610202389,disk
1839,GDS_deep2_7994,409.551232948,356.9162454,31.6656402306,106.949644631,pointsource
1840,GDS_deep2_7997,255.934957867,273.724291458,349.396908144,161.721189529,disk
1841,GDS_deep2_7998,1013.62785708,1102.13722667,684.150262896,501.195261847,spheroid
1842,GDS_deep2_8000,522.990573321,427.930173288,127.702528755,241.141683837,disk
1843,GDS_deep2_8001,1014.94102367,945.882392559,593.790788022,452.440737485,disk
1844,GDS_deep2_8003,342.165596676,141.068496885,45.3234103683,49.8475692735,pointsource
1845,GDS_deep2_8008,390.371352678,237.985861268,326.859671036,166.467393803,spheroid
1846,GDS_deep2_8009,1301.09043818,1297.91915027,342.403037015,646.733630175,disk
1847,GDS_deep2_8011,557.068234935,621.777964445,461.065859347,376.855204069,disk
1848,GDS_deep2_8014,622.956658512,714.427652303,506.699617322,323.478933384,disk
1849,GDS_deep2_8015,425.587205234,417.331907569,279.782875964,297.055142837,disk
1850,GDS_deep2_8018,5991.02099497,6525.12952484,4006.16517507,3680.13706711,disk
1851,GDS_deep2_8021,2354.9370232,2869.73221209,876.735445871,1534.71686487,spheroid
1852,GDS_deep2_8022,920.801047729,834.525163715,492.690052549,361.254783755,disk
1853,GDS_deep2_8023,1960.05969403,2175.559249,1909.95507991,1489.85940103,spheroid
1855,GDS_deep2_8027,1154.68924439,893.662282099,250.474512445,344.051719235,spheroid
1856,GDS_deep2_8029,10900.5694876,12067.0443248,4485.91634702,6045.02706295,disk
1857,GDS_deep2_8031,784.926873369,749.900508689,339.288096185,435.38334751,spheroid
1859,GDS_deep2_8040,646.414429088,741.668399396,458.962237001,388.937403845,disk
1860,GDS_deep2_8041,1015.8405643,1070.25831953,626.083308168,637.466739326,disk
1861,GDS_deep2_8045,1075.84366406,1093.20157447,352.082946957,519.085203247,spheroid
1862,GDS_deep2_8046,1064.10409798,1218.86181994,1079.98564978,794.016369273,disk
1863,GDS_deep2_8049,1489.63480421,1644.7891904,1148.21976829,1087.87183534,disk
1864,GDS_deep2_8052,611.794809955,596.899350333,197.988935461,382.931948879,disk
1865,GDS_deep2_8053,6820.25375941,6687.7626863,1044.23919161,2751.45340828,spheroid
1866,GDS_deep2_8054,433.582383496,451.685751933,145.399386428,210.095045765,spheroid
1868,GDS_deep2_8060,261.759725181,242.734508537,154.456082435,192.080363398,disk
1869,GDS_deep2_8061,519.074161186,556.417966288,171.289819311,322.888034523,disk
1870,GDS_deep2_8063,343.825868321,380.594394154,338.844087548,187.535093379,disk
1871,GDS_deep2_8067,1077.24442642,1074.72327648,656.984585665,724.763588757,disk
1872,GDS_deep2_8069,381.053105511,367.238383709,208.216985706,259.198799645,disk
1873,GDS_deep2_8070,455.270787745,375.200700407,304.744082613,194.572302905,spheroid
1874,GDS_deep2_8075,292.814164964,263.579645241,250.19263725,245.220188251,irregular
1875,GDS_deep2_8076,5729.02606153,5531.97447871,2222.36086205,2824.59344457,irregular
1876,GDS_deep2_8078,313.717177782,397.594546914,200.567495918,258.013437904,disk
1877,GDS_deep2_8081,418.463201815,425.703702999,333.356160116,265.227204436,disk
1878,GDS_deep2_8082,1741.85763096,1952.26521589,1664.52685564,1388.70395929,disk
1879,GDS_deep2_8088,1162.20473686,1215.43130219,1612.26192896,939.889541398,unknown
1880,GDS_deep2_8090,282.269236073,363.413541791,250.339926853,238.901467626,disk
1881,GDS_deep2_8094,441.707717959,553.259902883,524.421424663,413.376750729,disk
1882,GDS_deep2_8096,133.992805973,128.443297423,77.2282243721,103.9540062,unknown
1883,GDS_deep2_8104,233.437843407,269.834326517,282.776441545,164.636435872,disk
1884,GDS_deep2_8107,285.730678901,271.916784787,185.069428247,192.891442022,spheroid
1885,GDS_deep2_8109,372.034740882,324.028572615,300.93811431,224.546707871,spheroid
1886,GDS_deep2_8110,388.032386259,442.663888313,258.495254584,203.68433748,disk
1887,GDS_deep2_8111,863.342160562,765.906888899,653.441572999,352.345613636,spheroid
1888,GDS_deep2_8113,553.464965911,597.724052414,862.568511208,470.764014411,spheroid
1889,GDS_deep2_8115,242.018067123,227.615198596,137.734928321,192.476060201,disk
1890,GDS_deep2_8118,314.772308908,297.225014673,84.0254015641,135.086379316,disk
1891,GDS_deep2_8121,408.452014931,311.376982092,343.531274412,223.333357436,disk
1892,GDS_deep2_8123,677.446079969,909.105678463,752.174689862,663.52490465,irregular
1893,GDS_deep2_8126,473.327501084,496.001369726,259.030440013,309.071903957,pointsource
1894,GDS_deep2_8128,501.010832934,547.447265074,397.7355304,331.119374369,disk
1895,GDS_deep2_8133,449.849799266,392.452827173,359.327783499,240.754052332,disk
1896,GDS_deep2_8135,1399.58394565,1285.83100284,498.399049792,652.359372623,spheroid
1897,GDS_deep2_8138,1002.5195449,840.258167498,818.058142649,565.522813328,irregular
1898,GDS_deep2_8142,1740.91050011,1858.5436972,1450.99423319,1178.32401185,disk
1899,GDS_deep2_8143,1074.19323455,1637.47278209,2069.40440099,1149.95123178,pointsource
1901,GDS_deep2_8154,463.629149628,450.400615934,212.750801992,199.354819438,disk
1902,GDS_deep2_8160,281.564126968,264.762311895,114.507779168,177.914132809,disk
1903,GDS_deep2_8165,1560.45352124,1603.42377352,1124.29500895,938.157165171,disk
1904,GDS_deep2_8168,546.164790199,613.636360382,392.902860279,405.02554442,disk
1905,GDS_deep2_8174,454.436056373,375.635928548,55.1804688891,91.7511152099,disk
1906,GDS_deep2_8178,1294.44508993,1184.22435169,331.129210993,600.857132572,spheroid
1907,GDS_deep2_8180,2108.23888536,2167.06291109,1053.61347543,1206.74578715,disk
1908,GDS_deep2_8182,335.149223282,181.01762447,297.051717029,163.835852134,pointsource
1909,GDS_deep2_8183,63.6697942403,46.4945192398,43.4292286709,54.5920016985,unknown
1910,GDS_deep2_8187,602.232149296,509.054339846,356.744098854,271.485161697,disk
1911,GDS_deep2_8195,1931.78638274,2398.86182516,3188.86111529,1659.00368439,disk
1912,GDS_deep2_8203,207.707876283,295.15636443,420.379814606,293.488854624,disk
1914,GDS_deep2_8205,956.243684735,966.965606155,587.250569898,619.048730614,disk
1915,GDS_deep2_8209,2529.55950364,2018.12689286,314.669726374,692.900220698,spheroid
1916,GDS_deep2_8214,518.555976153,465.553336155,345.438160242,222.621163731,spheroid
1917,GDS_deep2_8216,1424.95971435,1514.85136303,644.744751487,860.3827608,disk
1918,GDS_deep2_8218,557.259409515,547.356714985,242.784239859,249.608742228,spheroid
1919,GDS_deep2_8226,1543.93531053,1128.07704709,291.842113541,456.597931011,spheroid
1920,GDS_deep2_8233,8909.29807472,8337.81453046,1708.75016337,3635.46277358,spheroid
1921,GDS_deep2_8234,1241.47408144,1165.84909592,373.545177388,628.994667885,spheroid
1923,GDS_deep2_8238,451.303212446,517.824533524,404.512254362,363.485197902,disk
1924,GDS_deep2_8240,243.366138578,175.801681681,160.922296834,130.111215374,disk
1925,GDS_deep2_8244,268.100018262,276.579825491,290.659272297,186.539260334,disk
1926,GDS_deep2_8245,495.72926653,513.589120662,218.218798246,298.438983565,spheroid
1927,GDS_deep2_8246,96.0286816039,124.939692885,177.610132136,101.226425348,pointsource
1928,GDS_deep2_8248,592.176816066,686.209755324,740.391372826,521.019958835,disk
1929,GDS_deep2_8249,1719.26948855,1907.13128441,1682.82626367,1269.12189432,irregular
1930,GDS_deep2_8250,1828.09331635,2054.60194974,1228.41943422,1411.19104625,disk
1931,GDS_deep2_8253,1074.76228548,971.268613432,756.2228202,486.691240962,spheroid
1932,GDS_deep2_8259,87665.7760493,105640.03645,69010.5158383,49632.9829153,pointsource
1933,GDS_deep2_8261,560.720746338,557.423863858,218.330882077,288.56455995,disk
1934,GDS_deep2_8262,869.438920306,885.547986779,685.232617713,489.635025338,disk
1935,GDS_deep2_8265,859.060849493,877.343792527,872.465490619,619.417724026,spheroid
1936,GDS_deep2_8267,683.263752662,860.094279561,412.28316071,516.423320624,disk
1937,GDS_deep2_8270,7789.17768299,7703.30889001,1457.16505314,3209.38302787,spheroid
1938,GDS_deep2_8271,746.017662653,546.030149215,330.987281737,262.210167215,spheroid
1939,GDS_deep2_8274,6968.96288486,7699.50555438,4238.58831336,4178.46785167,spheroid
1940,GDS_deep2_8279,321.632269834,313.947385402,96.6748147241,193.735344997,spheroid
1941,GDS_deep2_8281,417.734052119,448.366394404,530.605623013,296.322619453,disk
1942,GDS_deep2_8282,736.128642693,866.638358933,481.419560318,507.254512238,disk
1943,GDS_deep2_8287,757.45289494,203.128165216,176.927216396,226.643169784,disk
1944,GDS_deep2_8289,873.50555938,655.281543602,996.843863573,549.145012141,irregular
1945,GDS_deep2_8291,431.868671398,381.640411294,474.227446315,330.080271274,spheroid
1946,GDS_deep2_8294,389.967422707,410.917605446,247.794339607,269.387298211,spheroid
1948,GDS_deep2_8299,5292.44757184,5259.48239929,1169.5058938,2254.68668929,spheroid
1949,GDS_deep2_8306,694.206863298,843.445946119,783.878659181,533.179753945,irregular
1950,GDS_deep2_8311,2471.11391239,2052.71172939,666.521073269,903.946596606,disk
1951,GDS_deep2_8312,507.046923127,427.685571463,396.522441109,425.485038776,spheroid
1952,GDS_deep2_8315,11765.9700172,9392.15551726,2057.74444497,3815.88300064,disk
1953,GDS_deep2_8319,1521.83669472,1416.48815507,356.364139706,700.666373644,spheroid
1954,GDS_deep2_8323,388.787825673,434.219082088,297.368052234,195.959869969,disk
1955,GDS_deep2_8324,615.45622972,705.673444387,476.604530314,424.884370006,disk
1956,GDS_deep2_8328,14763.1971659,12601.2973857,8742.02865627,6746.10762385,spheroid
1957,GDS_deep2_8330,369.591389862,356.655412069,344.685331569,311.484256293,disk
1958,GDS_deep2_8333,15932.2594886,15292.8460336,2796.22426515,5970.46612548,spheroid
1959,GDS_deep2_8342,3657.28442941,3376.3334885,1202.88575213,1707.03230236,disk
1960,GDS_deep2_8344,451.912314622,377.546643219,223.610865853,202.116494707,disk
1961,GDS_deep2_8348,458.322688032,431.710660773,581.40171775,324.159511188,spheroid
1962,GDS_deep2_8349,8322.15686606,7646.62264826,1029.70302412,3127.51838328,spheroid
1963,GDS_deep2_8350,534.499515423,416.421247846,572.954581566,322.639758755,disk
1964,GDS_deep2_8356,952.868537797,1226.89021137,1014.79879434,513.599603919,disk
1965,GDS_deep2_8359,84.1642826038,82.8887781606,158.083112423,71.2161550351,unknown
1966,GDS_deep2_8365,944.451039685,955.328875303,726.397777345,607.137463423,disk
1967,GDS_deep2_8366,397.806358641,527.684203126,464.152632146,360.9262889,disk
1968,GDS_deep2_8370,472.657617136,330.096110155,236.723011942,215.01343526,disk
1969,GDS_deep2_8372,622.565242142,723.14128282,482.9756238,443.326698011,spheroid
1970,GDS_deep2_8373,1729.45441164,1135.41204749,395.20443568,372.213363859,spheroid
1971,GDS_deep2_8374,230.505184379,277.46985691,206.938755158,205.811086096,disk
1972,GDS_deep2_8378,1470.14359676,1478.52911953,356.770013345,762.96580706,spheroid
1973,GDS_deep2_8382,627.943803031,765.159449727,903.911099961,546.120596463,spheroid
1974,GDS_deep2_8388,6883.52164204,5430.90859652,638.15266713,1227.85607918,spheroid
1976,GDS_deep2_8393,387.707748394,349.61926533,253.635500623,192.789147101,disk
1978,GDS_deep2_8400,670.774610565,648.712338831,409.707541904,314.422105464,disk
1979,GDS_deep2_8402,15932.2922107,14830.9952701,2522.81271302,6175.22127354,spheroid
1980,GDS_deep2_8404,450.978968302,498.10978046,215.800793413,302.869274291,disk
1981,GDS_deep2_8405,433.076996362,401.955171602,120.472732964,142.619944507,pointsource
1983,GDS_deep2_8407,637.08926312,735.791535387,552.92525109,553.829138989,disk
1984,GDS_deep2_8408,620.188599838,661.337290977,207.262112236,352.518979818,pointsource
1985,GDS_deep2_8409,322.798652907,322.134172034,119.507295821,216.419096026,spheroid
1986,GDS_deep2_8410,1665.54583475,1944.5842483,673.933924891,880.69552538,spheroid
1987,GDS_deep2_8418,2871.08684483,3290.37642418,927.779754959,1460.84178503,disk
1988,GDS_deep2_8419,1346.37038796,1320.16242676,558.740291569,791.381434414,spheroid
1989,GDS_deep2_8420,444.234635454,449.613540698,275.824433863,215.517569135,disk
1990,GDS_deep2_8422,6378.65044027,6239.10896559,3416.65764803,3690.05800856,disk
1992,GDS_deep2_8425,166.114619034,189.233956763,242.730608296,167.953063091,disk
1993,GDS_deep2_8429,437.333445767,462.51736459,545.418773328,309.126483691,disk
1994,GDS_deep2_8434,1811.10919524,1968.63630392,1581.76082257,1285.84297672,disk
1995,GDS_deep2_8436,333.329568529,392.425532127,252.201105804,259.520542474,irregular
1996,GDS_deep2_8439,301.498930541,390.029055491,295.566272745,267.948378032,disk
1997,GDS_deep2_8442,1840.14089665,1929.96434594,1044.86981922,1027.72029253,disk
1998,GDS_deep2_8444,462.260835268,495.148382705,153.910626614,268.671867494,disk
1999,GDS_deep2_8446,504.90257581,584.490447593,385.457014748,249.768273117,disk
2000,GDS_deep2_8450,641.523331198,497.728112079,79.3569504192,221.934245328,disk
2001,GDS_deep2_8454,421.802128914,489.429227931,372.411720353,321.725941689,disk
2004,GDS_deep2_8468,355.16948909,323.596873305,236.806839305,163.769422,spheroid
2005,GDS_deep2_8471,3745.32803992,4375.29547898,4183.15069201,3057.76694598,disk
2006,GDS_deep2_8475,3152.67276803,3509.51893638,1723.22474064,1911.03570005,disk
2007,GDS_deep2_8477,1584.54129936,1783.29773928,1055.05663315,1073.7801843,disk
2008,GDS_deep2_8480,252.898676213,220.156510864,81.8632229442,149.395120134,disk
2009,GDS_deep2_8485,8501.04249567,7643.96159523,1058.75155807,2668.64381678,spheroid
2010,GDS_deep2_8489,20991.3136088,26931.1790653,3205.45153929,10130.3524371,pointsource
2011,GDS_deep2_8490,4465.86605293,4235.47644333,1009.0133087,1989.20186295,pointsource
2012,GDS_deep2_8491,5992.18574884,6645.17052341,2834.29931852,3370.27893429,disk
2013,GDS_deep2_8495,274.361566364,295.154792088,116.522169401,110.302445697,spheroid
2014,GDS_deep2_8498,408.649190206,253.085203369,145.371011257,143.716933816,pointsource
2015,GDS_deep2_8499,1833.5586662,1768.73944528,1042.1537888,1031.1206394,disk
2018,GDS_deep2_8510,392.206007461,439.91406848,137.043913613,231.585249208,disk
2019,GDS_deep2_8513,24597.677808,22920.2758107,8788.57475858,10506.6894044,disk
2020,GDS_deep2_8514,331.493960007,325.443333474,170.735088362,152.019732197,disk
2021,GDS_deep2_8516,1443.71791128,1533.39855831,1109.18323919,940.691158486,disk
2022,GDS_deep2_8519,1146.96337261,1225.00388261,596.043606511,561.89222566,disk
2023,GDS_deep2_8520,841.158330018,859.974372555,199.586036337,414.241092909,disk
