,ID,ClSph,ClDk,ClIr,ClPS,ClUn
1614,GDS_deep2_7276,0.1,0.6,0.3,0.0,0.0
1615,GDS_deep2_7280,0.1,0.7,0.2,0.0,0.0
1616,GDS_deep2_7281,0.0,0.2,0.6,0.0,0.2
1617,GDS_deep2_7284,0.3,0.7,0.0,0.0,0.0
1618,GDS_deep2_7285,0.1,0.7,0.2,0.0,0.0
1619,GDS_deep2_7288,0.1,0.6,0.3,0.0,0.0
1620,GDS_deep2_7289,0.4,0.0,0.5,0.1,0.0
1621,GDS_deep2_7291,1.0,0.0,0.0,0.0,0.0
1622,GDS_deep2_7293,0.9,0.1,0.0,0.0,0.0
1623,GDS_deep2_7300,0.0,1.0,0.0,0.0,0.0
1624,GDS_deep2_7307,0.1,0.5,0.4,0.0,0.0
1625,GDS_deep2_7309,0.3,0.7,0.0,0.0,0.0
1626,GDS_deep2_7312,0.0,0.8,0.2,0.0,0.0
1627,GDS_deep2_7317,0.3,0.7,0.0,0.0,0.0
1628,GDS_deep2_7319,0.1,0.6,0.2,0.0,0.1
1629,GDS_deep2_7321,0.7,0.0,0.0,0.3,0.0
1630,GDS_deep2_7322,0.166666666667,0.466666666667,0.366666666667,0.0,0.0
1631,GDS_deep2_7328,0.0,0.9,0.1,0.0,0.0
1632,GDS_deep2_7331,0.1,0.7,0.2,0.0,0.0
1633,GDS_deep2_7336,0.3,0.6,0.1,0.0,0.0
1634,GDS_deep2_7342,0.2,0.5,0.2,0.1,0.0
1635,GDS_deep2_7343,0.0,1.0,0.0,0.0,0.0
1636,GDS_deep2_7344,0.4,0.6,0.0,0.0,0.0
1637,GDS_deep2_7346,0.2,0.1,0.7,0.0,0.0
1638,GDS_deep2_7350,0.7,0.0,0.0,0.3,0.0
1639,GDS_deep2_7352,0.166666666667,0.266666666667,0.566666666667,0.0,0.0
1640,GDS_deep2_7353,0.2,0.0,0.0,0.8,0.0
1641,GDS_deep2_7354,0.5,0.0,0.0,0.2,0.3
1642,GDS_deep2_7355,0.0,0.1,0.9,0.0,0.0
1643,GDS_deep2_7358,0.0,0.3,0.7,0.0,0.0
1644,GDS_deep2_7361,0.2,0.0,0.0,0.8,0.0
1645,GDS_deep2_7365,0.6,0.4,0.0,0.0,0.0
1646,GDS_deep2_7366,0.4,0.6,0.0,0.0,0.0
1647,GDS_deep2_7370,0.3,0.6,0.1,0.0,0.0
1648,GDS_deep2_7371,0.4,0.6,0.0,0.0,0.0
1649,GDS_deep2_7373,0.1,0.6,0.3,0.0,0.0
1650,GDS_deep2_7376,0.2,0.7,0.1,0.0,0.0
1651,GDS_deep2_7379,0.4,0.6,0.0,0.0,0.0
1652,GDS_deep2_7380,0.0,0.0,1.0,0.0,0.0
1653,GDS_deep2_7382,0.4,0.3,0.3,0.0,0.0
1654,GDS_deep2_7383,0.0666666666667,0.0666666666667,0.766666666667,0.1,0.0
1655,GDS_deep2_7385,0.2,0.5,0.3,0.0,0.0
1656,GDS_deep2_7388,0.7,0.0,0.0,0.3,0.0
1657,GDS_deep2_7390,0.1,0.9,0.0,0.0,0.0
1658,GDS_deep2_7392,0.0,0.0,1.0,0.0,0.0
1659,GDS_deep2_7393,0.0,0.0,1.0,0.0,0.0
1660,GDS_deep2_7395,0.6,0.0,0.2,0.2,0.0
1661,GDS_deep2_7402,0.1,0.0,0.9,0.0,0.0
1662,GDS_deep2_7404,0.1,0.9,0.0,0.0,0.0
1663,GDS_deep2_7405,0.5,0.5,0.0,0.0,0.0
1664,GDS_deep2_7407,1.0,0.0,0.0,0.0,0.0
1665,GDS_deep2_7409,0.466666666667,0.166666666667,0.166666666667,0.2,0.0
1666,GDS_deep2_7419,0.3,0.5,0.2,0.0,0.0
1667,GDS_deep2_7423,0.0,0.6,0.4,0.0,0.0
1668,GDS_deep2_7430,0.4,0.1,0.1,0.4,0.0
1669,GDS_deep2_7431,0.5,0.2,0.0,0.3,0.0
1670,GDS_deep2_7433,0.1,0.9,0.0,0.0,0.0
1671,GDS_deep2_7437,0.5,0.1,0.0,0.4,0.0
1672,GDS_deep2_7438,0.0,0.3,0.7,0.0,0.0
1673,GDS_deep2_7440,0.3,0.1,0.1,0.1,0.4
1674,GDS_deep2_7441,0.6,0.0,0.0,0.4,0.0
1675,GDS_deep2_7442,0.1,0.9,0.0,0.0,0.0
1676,GDS_deep2_7445,0.6,0.2,0.0,0.2,0.0
1677,GDS_deep2_7446,0.6,0.1,0.1,0.2,0.0
1678,GDS_deep2_7448,0.1,0.7,0.2,0.0,0.0
1679,GDS_deep2_7451,0.266666666667,0.0666666666667,0.0666666666667,0.6,0.0
1680,GDS_deep2_7453,0.3,0.2,0.3,0.0,0.2
1681,GDS_deep2_7462,0.3,0.7,0.0,0.0,0.0
1682,GDS_deep2_7472,0.3,0.7,0.0,0.0,0.0
1683,GDS_deep2_7485,0.366666666667,0.566666666667,0.0666666666667,0.0,0.0
1684,GDS_deep2_7486,0.5,0.0,0.4,0.1,0.0
1685,GDS_deep2_7488,1.0,0.0,0.0,0.0,0.0
1686,GDS_deep2_7495,0.8,0.0,0.0,0.2,0.0
1687,GDS_deep2_7498,0.0,0.2,0.8,0.0,0.0
1688,GDS_deep2_7501,0.0,0.4,0.5,0.0,0.1
1689,GDS_deep2_7502,0.4,0.0,0.0,0.6,0.0
1690,GDS_deep2_7505,0.3,0.3,0.4,0.0,0.0
1691,GDS_deep2_7511,0.9,0.0,0.0,0.1,0.0
1692,GDS_deep2_7512,0.3,0.1,0.5,0.1,0.0
1693,GDS_deep2_7514,0.4,0.0,0.0,0.6,0.0
1694,GDS_deep2_7515,0.4,0.6,0.0,0.0,0.0
1695,GDS_deep2_7516,0.2,0.8,0.0,0.0,0.0
1696,GDS_deep2_7517,0.2,0.8,0.0,0.0,0.0
1697,GDS_deep2_7519,0.9,0.0,0.0,0.1,0.0
1698,GDS_deep2_7521,0.7,0.3,0.0,0.0,0.0
1699,GDS_deep2_7524,0.366666666667,0.0666666666667,0.566666666667,0.0,0.0
1700,GDS_deep2_7530,0.4,0.3,0.1,0.2,0.0
1701,GDS_deep2_7538,0.6,0.4,0.0,0.0,0.0
1702,GDS_deep2_7541,0.2,0.8,0.0,0.0,0.0
1703,GDS_deep2_7545,0.0,0.1,0.7,0.0,0.2
1704,GDS_deep2_7546,0.0,1.0,0.0,0.0,0.0
1705,GDS_deep2_7547,0.9,0.0,0.1,0.0,0.0
1706,GDS_deep2_7556,0.1,0.9,0.0,0.0,0.0
1707,GDS_deep2_7557,0.1,0.9,0.0,0.0,0.0
1708,GDS_deep2_7561,0.7,0.1,0.0,0.2,0.0
1709,GDS_deep2_7563,0.0,0.0,0.8,0.0,0.2
1710,GDS_deep2_7565,0.1,0.1,0.8,0.0,0.0
1711,GDS_deep2_7569,0.2,0.0,0.6,0.2,0.0
1712,GDS_deep2_7575,0.2,0.1,0.5,0.2,0.0
1713,GDS_deep2_7581,1.0,0.0,0.0,0.0,0.0
1714,GDS_deep2_7584,0.0,0.1,0.9,0.0,0.0
1715,GDS_deep2_7587,0.4,0.5,0.1,0.0,0.0
1716,GDS_deep2_7593,0.566666666667,0.0666666666667,0.166666666667,0.2,0.0
1717,GDS_deep2_7595,0.1,0.1,0.8,0.0,0.0
1718,GDS_deep2_7597,0.1,0.9,0.0,0.0,0.0
1719,GDS_deep2_7598,0.1,0.8,0.1,0.0,0.0
1720,GDS_deep2_7601,0.1,0.6,0.3,0.0,0.0
1721,GDS_deep2_7610,0.6,0.4,0.0,0.0,0.0
1722,GDS_deep2_7614,1.0,0.0,0.0,0.0,0.0
1723,GDS_deep2_7618,0.0,0.2,0.8,0.0,0.0
1724,GDS_deep2_7626,0.3,0.7,0.0,0.0,0.0
1725,GDS_deep2_7634,0.2,0.0,0.0,0.8,0.0
1726,GDS_deep2_7637,0.4,0.6,0.0,0.0,0.0
1727,GDS_deep2_7639,0.1,0.8,0.1,0.0,0.0
1728,GDS_deep2_7641,0.4,0.5,0.1,0.0,0.0
1729,GDS_deep2_7644,0.1,0.9,0.0,0.0,0.0
1730,GDS_deep2_7647,0.1,0.0,0.0,0.9,0.0
1731,GDS_deep2_7650,0.0666666666667,0.566666666667,0.366666666667,0.0,0.0
1732,GDS_deep2_7653,0.7,0.1,0.0,0.2,0.0
1733,GDS_deep2_7654,0.6,0.1,0.0,0.3,0.0
1734,GDS_deep2_7656,0.1,0.2,0.7,0.0,0.0
1735,GDS_deep2_7665,0.5,0.1,0.4,0.0,0.0
1736,GDS_deep2_7668,0.166666666667,0.466666666667,0.366666666667,0.0,0.0
1737,GDS_deep2_7669,0.0,0.1,0.9,0.0,0.0
1738,GDS_deep2_7671,0.4,0.6,0.0,0.0,0.0
1739,GDS_deep2_7673,0.266666666667,0.266666666667,0.266666666667,0.2,0.0
1740,GDS_deep2_7682,0.3,0.7,0.0,0.0,0.0
1741,GDS_deep2_7691,0.6,0.4,0.0,0.0,0.0
1742,GDS_deep2_7695,0.0,0.1,0.9,0.0,0.0
1743,GDS_deep2_7696,0.3,0.4,0.0,0.1,0.2
1744,GDS_deep2_7697,1.0,0.0,0.0,0.0,0.0
1745,GDS_deep2_7701,0.0666666666667,0.266666666667,0.666666666667,0.0,0.0
1746,GDS_deep2_7703,0.1,0.8,0.1,0.0,0.0
1747,GDS_deep2_7706,0.1,0.2,0.7,0.0,0.0
1748,GDS_deep2_7710,0.8,0.2,0.0,0.0,0.0
1749,GDS_deep2_7713,0.0,0.4,0.6,0.0,0.0
1750,GDS_deep2_7716,0.0,0.5,0.5,0.0,0.0
1751,GDS_deep2_7718,0.2,0.0,0.0,0.8,0.0
1752,GDS_deep2_7719,0.166666666667,0.566666666667,0.266666666667,0.0,0.0
1753,GDS_deep2_7723,0.0,0.0,0.4,0.0,0.6
1754,GDS_deep2_7725,0.2,0.7,0.1,0.0,0.0
1755,GDS_deep2_7739,0.1,0.8,0.1,0.0,0.0
1756,GDS_deep2_7745,0.5,0.1,0.0,0.4,0.0
1757,GDS_deep2_7746,0.4,0.4,0.2,0.0,0.0
1758,GDS_deep2_7747,0.3,0.5,0.2,0.0,0.0
1759,GDS_deep2_7748,0.8,0.2,0.0,0.0,0.0
1760,GDS_deep2_7755,0.3,0.6,0.1,0.0,0.0
1761,GDS_deep2_7757,0.3,0.4,0.3,0.0,0.0
1762,GDS_deep2_7773,0.2,0.4,0.2,0.0,0.2
1763,GDS_deep2_7774,0.5,0.0,0.0,0.5,0.0
1764,GDS_deep2_7775,0.0,0.8,0.0,0.0,0.2
1765,GDS_deep2_7776,0.166666666667,0.666666666667,0.166666666667,0.0,0.0
1766,GDS_deep2_7777,0.0,0.0,1.0,0.0,0.0
1767,GDS_deep2_7781,0.0,0.9,0.1,0.0,0.0
1768,GDS_deep2_7783,0.0,0.0,1.0,0.0,0.0
1769,GDS_deep2_7784,0.566666666667,0.0666666666667,0.0666666666667,0.3,0.0
1770,GDS_deep2_7786,0.4,0.0,0.0,0.6,0.0
1771,GDS_deep2_7789,0.266666666667,0.266666666667,0.466666666667,0.0,0.0
1772,GDS_deep2_7790,0.1,0.2,0.7,0.0,0.0
1773,GDS_deep2_7800,0.666666666667,0.0666666666667,0.0666666666667,0.2,0.0
1774,GDS_deep2_7804,0.3,0.7,0.0,0.0,0.0
1775,GDS_deep2_7805,0.2,0.0,0.0,0.8,0.0
1776,GDS_deep2_7817,0.3,0.7,0.0,0.0,0.0
1777,GDS_deep2_7818,0.3,0.6,0.1,0.0,0.0
1778,GDS_deep2_7821,0.3,0.6,0.1,0.0,0.0
1779,GDS_deep2_7823,0.3,0.7,0.0,0.0,0.0
1780,GDS_deep2_7825,0.8,0.2,0.0,0.0,0.0
1781,GDS_deep2_7829,0.3,0.7,0.0,0.0,0.0
1782,GDS_deep2_7836,0.5,0.5,0.0,0.0,0.0
1783,GDS_deep2_7837,0.1,0.9,0.0,0.0,0.0
1784,GDS_deep2_7838,0.7,0.1,0.1,0.1,0.0
1785,GDS_deep2_7839,0.0,0.3,0.7,0.0,0.0
1786,GDS_deep2_7841,0.1,0.1,0.8,0.0,0.0
1787,GDS_deep2_7842,0.2,0.8,0.0,0.0,0.0
1788,GDS_deep2_7843,0.3,0.0,0.0,0.7,0.0
1789,GDS_deep2_7845,0.0,0.1,0.9,0.0,0.0
1790,GDS_deep2_7846,0.6,0.1,0.0,0.3,0.0
1791,GDS_deep2_7849,0.1,0.2,0.7,0.0,0.0
1792,GDS_deep2_7851,0.1,0.5,0.4,0.0,0.0
1793,GDS_deep2_7853,0.2,0.1,0.7,0.0,0.0
1794,GDS_deep2_7856,0.2,0.3,0.5,0.0,0.0
1795,GDS_deep2_7861,0.6,0.4,0.0,0.0,0.0
1796,GDS_deep2_7868,1.0,0.0,0.0,0.0,0.0
1797,GDS_deep2_7869,0.1,0.4,0.5,0.0,0.0
1798,GDS_deep2_7871,0.1,0.6,0.3,0.0,0.0
1799,GDS_deep2_7872,0.4,0.6,0.0,0.0,0.0
1800,GDS_deep2_7873,1.0,0.0,0.0,0.0,0.0
1801,GDS_deep2_7875,0.0,1.0,0.0,0.0,0.0
1802,GDS_deep2_7876,0.9,0.0,0.0,0.1,0.0
1803,GDS_deep2_7877,0.4,0.6,0.0,0.0,0.0
1804,GDS_deep2_7883,0.3,0.7,0.0,0.0,0.0
1805,GDS_deep2_7886,0.2,0.0,0.0,0.8,0.0
1806,GDS_deep2_7887,0.3,0.4,0.3,0.0,0.0
1807,GDS_deep2_7891,0.5,0.4,0.1,0.0,0.0
1808,GDS_deep2_7894,0.0,0.5,0.5,0.0,0.0
1809,GDS_deep2_7897,0.5,0.0,0.0,0.5,0.0
1810,GDS_deep2_7904,0.3,0.7,0.0,0.0,0.0
1811,GDS_deep2_7905,0.366666666667,0.366666666667,0.266666666667,0.0,0.0
1812,GDS_deep2_7907,0.0,0.0,1.0,0.0,0.0
1813,GDS_deep2_7908,0.3,0.6,0.1,0.0,0.0
1814,GDS_deep2_7917,0.3,0.7,0.0,0.0,0.0
1815,GDS_deep2_7919,0.4,0.6,0.0,0.0,0.0
1816,GDS_deep2_7925,0.0,0.8,0.2,0.0,0.0
1817,GDS_deep2_7926,0.1,0.4,0.5,0.0,0.0
1818,GDS_deep2_7928,0.0,1.0,0.0,0.0,0.0
1819,GDS_deep2_7929,0.1,0.8,0.1,0.0,0.0
1820,GDS_deep2_7935,0.366666666667,0.233333333333,0.333333333333,0.0666666666667,0.0
1821,GDS_deep2_7937,0.166666666667,0.766666666667,0.0666666666667,0.0,0.0
1822,GDS_deep2_7938,0.2,0.5,0.3,0.0,0.0
1823,GDS_deep2_7940,0.1,0.2,0.5,0.0,0.2
1824,GDS_deep2_7943,0.4,0.0,0.0,0.6,0.0
1825,GDS_deep2_7946,0.3,0.7,0.0,0.0,0.0
1826,GDS_deep2_7947,0.7,0.1,0.0,0.2,0.0
1827,GDS_deep2_7949,0.3,0.7,0.0,0.0,0.0
1828,GDS_deep2_7950,0.3,0.6,0.1,0.0,0.0
1829,GDS_deep2_7955,0.1,0.4,0.5,0.0,0.0
1830,GDS_deep2_7962,0.9,0.0,0.0,0.1,0.0
1831,GDS_deep2_7965,0.0,0.2,0.8,0.0,0.0
1832,GDS_deep2_7966,0.6,0.1,0.0,0.3,0.0
1833,GDS_deep2_7967,0.3,0.5,0.2,0.0,0.0
1834,GDS_deep2_7971,0.366666666667,0.0666666666667,0.0666666666667,0.5,0.0
1835,GDS_deep2_7972,0.2,0.7,0.1,0.0,0.0
1836,GDS_deep2_7976,0.0833333333333,0.833333333333,0.0833333333333,0.0,0.0
1837,GDS_deep2_7987,0.166666666667,0.666666666667,0.0833333333333,0.0833333333333,0.0
1838,GDS_deep2_7990,0.0,1.0,0.0,0.0,0.0
1839,GDS_deep2_7994,0.333333333333,0.166666666667,0.0,0.5,0.0
1840,GDS_deep2_7997,0.0,0.333333333333,0.333333333333,0.0,0.333333333333
1841,GDS_deep2_7998,0.583333333333,0.333333333333,0.0833333333333,0.0,0.0
1842,GDS_deep2_8000,0.25,0.75,0.0,0.0,0.0
1843,GDS_deep2_8001,0.25,0.416666666667,0.333333333333,0.0,0.0
1844,GDS_deep2_8003,0.416666666667,0.0833333333333,0.0,0.5,0.0
1845,GDS_deep2_8008,0.5,0.0,0.0833333333333,0.416666666667,0.0
1846,GDS_deep2_8009,0.416666666667,0.583333333333,0.0,0.0,0.0
1847,GDS_deep2_8011,0.166666666667,0.5,0.25,0.0833333333333,0.0
1848,GDS_deep2_8014,0.0,0.75,0.25,0.0,0.0
1849,GDS_deep2_8015,0.0,1.0,0.0,0.0,0.0
1850,GDS_deep2_8018,0.0833333333333,0.916666666667,0.0,0.0,0.0
1851,GDS_deep2_8021,0.472222222222,0.0555555555556,0.0,0.472222222222,0.0
1852,GDS_deep2_8022,0.0,0.583333333333,0.416666666667,0.0,0.0
1853,GDS_deep2_8023,0.416666666667,0.416666666667,0.166666666667,0.0,0.0
1854,GDS_deep2_8025,0.0,0.666666666667,0.333333333333,0.0,0.0
1855,GDS_deep2_8027,0.666666666667,0.333333333333,0.0,0.0,0.0
1856,GDS_deep2_8029,0.0833333333333,0.916666666667,0.0,0.0,0.0
1857,GDS_deep2_8031,0.5,0.0833333333333,0.0833333333333,0.333333333333,0.0
1858,GDS_deep2_8035,0.0,0.222222222222,0.722222222222,0.0555555555556,0.0
1859,GDS_deep2_8040,0.0,0.5,0.5,0.0,0.0
1860,GDS_deep2_8041,0.0,0.5,0.5,0.0,0.0
1861,GDS_deep2_8045,0.583333333333,0.166666666667,0.0,0.25,0.0
1862,GDS_deep2_8046,0.0,0.916666666667,0.0833333333333,0.0,0.0
1863,GDS_deep2_8049,0.0,0.583333333333,0.416666666667,0.0,0.0
1864,GDS_deep2_8052,0.25,0.5,0.0,0.25,0.0
1865,GDS_deep2_8053,0.75,0.166666666667,0.0,0.0833333333333,0.0
1866,GDS_deep2_8054,0.416666666667,0.25,0.0,0.333333333333,0.0
1867,GDS_deep2_8058,0.166666666667,0.833333333333,0.0,0.0,0.0
1868,GDS_deep2_8060,0.0833333333333,0.416666666667,0.166666666667,0.0,0.333333333333
1869,GDS_deep2_8061,0.166666666667,0.666666666667,0.166666666667,0.0,0.0
1870,GDS_deep2_8063,0.166666666667,0.75,0.0833333333333,0.0,0.0
1871,GDS_deep2_8067,0.0833333333333,0.5,0.416666666667,0.0,0.0
1872,GDS_deep2_8069,0.166666666667,0.75,0.0833333333333,0.0,0.0
1873,GDS_deep2_8070,0.5,0.166666666667,0.25,0.0833333333333,0.0
1874,GDS_deep2_8075,0.0,0.25,0.583333333333,0.0,0.166666666667
1875,GDS_deep2_8076,0.0833333333333,0.416666666667,0.5,0.0,0.0
1876,GDS_deep2_8078,0.0,0.416666666667,0.333333333333,0.0833333333333,0.166666666667
1877,GDS_deep2_8081,0.166666666667,0.75,0.0833333333333,0.0,0.0
1878,GDS_deep2_8082,0.0833333333333,0.833333333333,0.0833333333333,0.0,0.0
1879,GDS_deep2_8088,0.0,0.416666666667,0.0833333333333,0.0,0.5
1880,GDS_deep2_8090,0.0,0.916666666667,0.0833333333333,0.0,0.0
1881,GDS_deep2_8094,0.0,0.583333333333,0.416666666667,0.0,0.0
1882,GDS_deep2_8096,0.0,0.166666666667,0.25,0.0,0.583333333333
1883,GDS_deep2_8104,0.0,0.666666666667,0.333333333333,0.0,0.0
1884,GDS_deep2_8107,0.416666666667,0.166666666667,0.416666666667,0.0,0.0
1885,GDS_deep2_8109,0.5,0.166666666667,0.0,0.333333333333,0.0
1886,GDS_deep2_8110,0.0,0.916666666667,0.0833333333333,0.0,0.0
1887,GDS_deep2_8111,0.583333333333,0.0833333333333,0.0,0.333333333333,0.0
1888,GDS_deep2_8113,0.5,0.166666666667,0.0833333333333,0.25,0.0
1889,GDS_deep2_8115,0.0,0.416666666667,0.25,0.0,0.333333333333
1890,GDS_deep2_8118,0.0,0.916666666667,0.0833333333333,0.0,0.0
1891,GDS_deep2_8121,0.416666666667,0.5,0.0,0.0833333333333,0.0
1892,GDS_deep2_8123,0.0,0.333333333333,0.666666666667,0.0,0.0
1893,GDS_deep2_8126,0.333333333333,0.0,0.0,0.666666666667,0.0
1894,GDS_deep2_8128,0.333333333333,0.5,0.0,0.166666666667,0.0
1895,GDS_deep2_8133,0.0,0.75,0.25,0.0,0.0
1896,GDS_deep2_8135,0.583333333333,0.0833333333333,0.0,0.333333333333,0.0
1897,GDS_deep2_8138,0.0833333333333,0.416666666667,0.5,0.0,0.0
1898,GDS_deep2_8142,0.0,1.0,0.0,0.0,0.0
1899,GDS_deep2_8143,0.416666666667,0.0,0.0,0.583333333333,0.0
1900,GDS_deep2_8148,0.0,0.25,0.75,0.0,0.0
1901,GDS_deep2_8154,0.0,1.0,0.0,0.0,0.0
1902,GDS_deep2_8160,0.0,0.75,0.0833333333333,0.0,0.166666666667
1903,GDS_deep2_8165,0.0833333333333,0.916666666667,0.0,0.0,0.0
1904,GDS_deep2_8168,0.166666666667,0.5,0.0,0.166666666667,0.166666666667
1905,GDS_deep2_8174,0.25,0.583333333333,0.0,0.166666666667,0.0
1906,GDS_deep2_8178,0.5,0.0,0.0,0.5,0.0
1907,GDS_deep2_8180,0.25,0.75,0.0,0.0,0.0
1908,GDS_deep2_8182,0.333333333333,0.0,0.0,0.666666666667,0.0
1909,GDS_deep2_8183,0.0,0.333333333333,0.0,0.0,0.666666666667
1910,GDS_deep2_8187,0.166666666667,0.5,0.333333333333,0.0,0.0
1911,GDS_deep2_8195,0.0,1.0,0.0,0.0,0.0
1912,GDS_deep2_8203,0.0,0.5,0.333333333333,0.0,0.166666666667
1913,GDS_deep2_8204,0.0833333333333,0.25,0.0833333333333,0.416666666667,0.166666666667
1914,GDS_deep2_8205,0.25,0.75,0.0,0.0,0.0
1915,GDS_deep2_8209,0.666666666667,0.166666666667,0.0,0.166666666667,0.0
1916,GDS_deep2_8214,0.5,0.0833333333333,0.0,0.416666666667,0.0
1917,GDS_deep2_8216,0.0833333333333,0.916666666667,0.0,0.0,0.0
1918,GDS_deep2_8218,0.5,0.416666666667,0.0,0.0833333333333,0.0
1919,GDS_deep2_8226,0.416666666667,0.416666666667,0.166666666667,0.0,0.0
1920,GDS_deep2_8233,0.666666666667,0.0,0.0,0.333333333333,0.0
1921,GDS_deep2_8234,0.583333333333,0.416666666667,0.0,0.0,0.0
1922,GDS_deep2_8237,0.0,0.166666666667,0.0,0.166666666667,0.666666666667
1923,GDS_deep2_8238,0.0,0.5,0.5,0.0,0.0
1924,GDS_deep2_8240,0.0,0.416666666667,0.25,0.0,0.333333333333
1925,GDS_deep2_8244,0.0,0.5,0.333333333333,0.0,0.166666666667
1926,GDS_deep2_8245,0.416666666667,0.25,0.0,0.333333333333,0.0
1927,GDS_deep2_8246,0.0,0.0833333333333,0.333333333333,0.416666666667,0.166666666667
1928,GDS_deep2_8248,0.0833333333333,0.583333333333,0.166666666667,0.0,0.166666666667
1929,GDS_deep2_8249,0.0,0.416666666667,0.583333333333,0.0,0.0
1930,GDS_deep2_8250,0.166666666667,0.833333333333,0.0,0.0,0.0
1931,GDS_deep2_8253,0.5,0.166666666667,0.0,0.333333333333,0.0
1932,GDS_deep2_8259,0.166666666667,0.0,0.0,0.833333333333,0.0
1933,GDS_deep2_8261,0.0833333333333,0.916666666667,0.0,0.0,0.0
1934,GDS_deep2_8262,0.0,0.833333333333,0.166666666667,0.0,0.0
1935,GDS_deep2_8265,0.666666666667,0.0,0.0,0.333333333333,0.0
1936,GDS_deep2_8267,0.0,1.0,0.0,0.0,0.0
1937,GDS_deep2_8270,0.5,0.5,0.0,0.0,0.0
1938,GDS_deep2_8271,0.416666666667,0.25,0.0,0.333333333333,0.0
1939,GDS_deep2_8274,0.666666666667,0.333333333333,0.0,0.0,0.0
1940,GDS_deep2_8279,0.583333333333,0.166666666667,0.0,0.25,0.0
1941,GDS_deep2_8281,0.333333333333,0.583333333333,0.0833333333333,0.0,0.0
1942,GDS_deep2_8282,0.25,0.333333333333,0.166666666667,0.0833333333333,0.166666666667
1943,GDS_deep2_8287,0.0,0.916666666667,0.0833333333333,0.0,0.0
1944,GDS_deep2_8289,0.0833333333333,0.0833333333333,0.666666666667,0.166666666667,0.0
1945,GDS_deep2_8291,0.5,0.0833333333333,0.0833333333333,0.333333333333,0.0
1946,GDS_deep2_8294,0.416666666667,0.333333333333,0.0,0.25,0.0
1947,GDS_deep2_8298,0.0,1.0,0.0,0.0,0.0
1948,GDS_deep2_8299,0.75,0.25,0.0,0.0,0.0
1949,GDS_deep2_8306,0.0,0.25,0.75,0.0,0.0
1950,GDS_deep2_8311,0.0,0.583333333333,0.416666666667,0.0,0.0
1951,GDS_deep2_8312,0.5,0.166666666667,0.0,0.333333333333,0.0
1952,GDS_deep2_8315,0.333333333333,0.666666666667,0.0,0.0,0.0
1953,GDS_deep2_8319,0.666666666667,0.25,0.0,0.0833333333333,0.0
1954,GDS_deep2_8323,0.0,0.5,0.5,0.0,0.0
1955,GDS_deep2_8324,0.166666666667,0.833333333333,0.0,0.0,0.0
1956,GDS_deep2_8328,0.5,0.5,0.0,0.0,0.0
1957,GDS_deep2_8330,0.0,0.5,0.166666666667,0.0,0.333333333333
1958,GDS_deep2_8333,0.583333333333,0.416666666667,0.0,0.0,0.0
1959,GDS_deep2_8342,0.0833333333333,0.916666666667,0.0,0.0,0.0
1960,GDS_deep2_8344,0.166666666667,0.75,0.0833333333333,0.0,0.0
1961,GDS_deep2_8348,0.416666666667,0.333333333333,0.166666666667,0.0833333333333,0.0
1962,GDS_deep2_8349,0.833333333333,0.166666666667,0.0,0.0,0.0
1963,GDS_deep2_8350,0.0,0.666666666667,0.333333333333,0.0,0.0
1964,GDS_deep2_8356,0.0833333333333,0.916666666667,0.0,0.0,0.0
1965,GDS_deep2_8359,0.166666666667,0.0,0.166666666667,0.166666666667,0.5
1966,GDS_deep2_8365,0.0,0.583333333333,0.25,0.0,0.166666666667
1967,GDS_deep2_8366,0.0833333333333,0.5,0.25,0.0,0.166666666667
1968,GDS_deep2_8370,0.0,0.583333333333,0.416666666667,0.0,0.0
1969,GDS_deep2_8372,0.5,0.166666666667,0.0,0.333333333333,0.0
1970,GDS_deep2_8373,0.416666666667,0.166666666667,0.0,0.416666666667,0.0
1971,GDS_deep2_8374,0.0,0.75,0.25,0.0,0.0
1972,GDS_deep2_8378,0.583333333333,0.0833333333333,0.0,0.333333333333,0.0
1973,GDS_deep2_8382,0.25,0.25,0.166666666667,0.166666666667,0.166666666667
1974,GDS_deep2_8388,0.583333333333,0.416666666667,0.0,0.0,0.0
1975,GDS_deep2_8390,0.0,0.5,0.5,0.0,0.0
1976,GDS_deep2_8393,0.0833333333333,0.916666666667,0.0,0.0,0.0
1977,GDS_deep2_8395,0.0,0.5,0.5,0.0,0.0
1978,GDS_deep2_8400,0.25,0.5,0.0833333333333,0.0,0.166666666667
1979,GDS_deep2_8402,0.75,0.25,0.0,0.0,0.0
1980,GDS_deep2_8404,0.0,1.0,0.0,0.0,0.0
1981,GDS_deep2_8405,0.0833333333333,0.25,0.0,0.666666666667,0.0
1982,GDS_deep2_8406,0.0,0.25,0.75,0.0,0.0
1983,GDS_deep2_8407,0.0,1.0,0.0,0.0,0.0
1984,GDS_deep2_8408,0.416666666667,0.0,0.0,0.583333333333,0.0
1985,GDS_deep2_8409,0.25,0.166666666667,0.166666666667,0.25,0.166666666667
1986,GDS_deep2_8410,0.666666666667,0.166666666667,0.0,0.166666666667,0.0
1987,GDS_deep2_8418,0.25,0.75,0.0,0.0,0.0
1988,GDS_deep2_8419,0.583333333333,0.416666666667,0.0,0.0,0.0
1989,GDS_deep2_8420,0.0,0.666666666667,0.333333333333,0.0,0.0
1990,GDS_deep2_8422,0.166666666667,0.833333333333,0.0,0.0,0.0
